05901350412459	7272333311
05901350412466	7272333311
05901350412442	7272333311
05906750852300	7272333311
05900717071230	1230288525
05900717154629	1230288525
05900717200524	1230288525
05900717050815	1230288525
05900717052611	1230288525
05900717050600	1230288525
05900717050594	1230288525
05900717052710	1230288525
05900717050570	1230288525
05900717078338	1230288525
05900717044531	1230288525
05900717053304	1230288525
05900717053908	1230288525
05900717036437	1230288525
05900717036239	1230288525
05900717036338	1230288525
05900717154728	1230288525
05900717000483	1230288525
05900717054325	1230288525
05900717053809	1230288525
05900717056626	1230288525
05900717056220	1230288525
05900717056923	1230288525
05900717056725	1230288525
05900717055629	1230288525
05900717056435	1230288525
05900717056022	1230288525
05900717056329	1230288525
05900717055926	1230288525
05900717000605	1230288525
05900717000612	1230288525
05900717056534	1230288525
05900717503014	1230288525
05900717502819	1230288525
05900717504110	1230288525
05900717000599	1230288525
05900717000582	1230288525
05900717000452	1230288525
05900717000445	1230288525
05900717000650	1230288525
05900717000643	1230288525
05900717054622	1230288525
05900717054721	1230288525
05900717055421	1230288525
05900717058620	1230288525
05900717055322	1230288525
05900717055520	1230288525
05909990336142	7880008829
05909990875443	7880008829
05909990875467	7880008829
05909990875436	7880008829
05909990875412	7880008829
05909990875450	7880008829
05909990875429	7880008829
05909990875474	7880008829
05907550110393	1181633671
05907550110201	1181633671
05907550110409	1181633671
05907550110522	1181633671
05909990316724	1130000795
05909990316779	1130000795
05909990316922	1130000795
05909990316977	1130000795
05909990977550	5580005487
05909990977581	5580005487
05909990977574	5580005487
05909990977505	5580005487
05909990977482	5580005487
05909990977598	5580005487
05909990977499	5580005487
05909990977567	5580005487
05909990977604	5580005487
05909991041410	8271818828
05909991041427	8271818828
05909990671557	5212935353
05909990212729	5212935353
05909990671564	5212935353
05909990212712	5212935353
05909990735228	8271818828
05909990735211	8271818828
08437011329028	5272643921
05901887005438	5840201186
05901887005414	5840201186
05901887005407	5840201186
05901887001317	5840201186
05901887005421	5840201186
05901887000990	5840201186
05901887001003	5840201186
05901887001010	5840201186
05901887001027	5840201186
03700221339251	6772248766
05900741961064	8961348211
05906948824577	8961348211
05900741961071	8961348211
05900741961033	8961348211
05900741961040	8961348211
05900967004262	5340207352
05900967004187	5340207352
05900967004118	5340207352
05901130354849	9462370919
05909990316823	1130000795
05909990317028	1130000795
05900117093290	6772197862
05900117093306	6772197862
05900117093719	6772197862
05900117093283	6772197862
05906190174062	5360015650
05906190174000	5360015650
05907354070725	6770004586
05907354070732	6770004586
05902768297119	6772366537
03337873400574
05901130350261	9462370919
05901130350230	9462370919
05901130350209	9462370919
05901130350216	9462370919
05901130350223	9462370919
05901130350254	9462370919
05901130350223	9462370919
05901130357017	9462370919
05901130353354	9462370919
05901130350278	9462370919
05901130350285	9462370919
05901130350292	9462370919
05901130350247	9462370919
05904386000423	7790003805
05903240187041	5252567890
05907459820034	6762263847
05907459820089	6762263847
